full_id,class,event,Event_start_time,Event_end_time,Subaction_start,Subaction_end,videoname,stages
s7pyZPf6fKU_E_001698_001704_A_0000_0006,1,1,1698.68,1704.84,1698.72,1704.8,s7pyZPf6fKU,3
s7pyZPf6fKU_E_001716_001724_A_0000_0007,4,1,1716.4,1724.2,1716.44,1724.16,s7pyZPf6fKU,3
s7pyZPf6fKU_E_001742_001750_A_0000_0007,4,1,1742.48,1750.32,1742.52,1750.28,s7pyZPf6fKU,3
s7pyZPf6fKU_E_001773_001779_A_0000_0005,0,1,1773.56,1779.52,1773.57,1779.48,s7pyZPf6fKU,3
s7pyZPf6fKU_E_001812_001818_A_0000_0006,1,1,1812.04,1818.68,1812.08,1818.6399999999999,s7pyZPf6fKU,3
s7pyZPf6fKU_E_001898_001904_A_0000_0005,1,1,1898.28,1904.24,1898.32,1904.2,s7pyZPf6fKU,3
s7pyZPf6fKU_E_001967_001975_A_0000_0007,4,1,1967.68,1975.44,1967.7,1975.4,s7pyZPf6fKU,3
s7pyZPf6fKU_E_002050_002056_A_0000_0006,4,1,2050.2,2056.36,2050.24,2056.3199999999997,s7pyZPf6fKU,3
s7pyZPf6fKU_E_002077_002089_A_0000_0011,4,1,2077.8,2089.24,2077.86,2088.96,s7pyZPf6fKU,3
s7pyZPf6fKU_E_002129_002135_A_0000_0005,4,1,2129.2,2135.24,2129.24,2135.18,s7pyZPf6fKU,3
s7pyZPf6fKU_E_002198_002204_A_0000_0006,0,1,2198.12,2204.2,2198.13,2204.2,s7pyZPf6fKU,3
s7pyZPf6fKU_E_002219_002231_A_0000_0012,0,1,2219.28,2231.76,2219.8100000000004,2231.5400000000004,s7pyZPf6fKU,3
s7pyZPf6fKU_E_002342_002437_A_0014_0015,41,3,2342.16,2437.72,2356.46,2357.3199999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0015_0016,62,3,2342.16,2437.72,2358.02,2358.98,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0032_0034,65,3,2342.16,2437.72,2374.91,2376.58,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0050_0051,51,3,2342.16,2437.72,2392.7,2393.5,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0061_0062,55,3,2342.16,2437.72,2403.6099999999997,2404.5899999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0065_0067,53,3,2342.16,2437.72,2407.58,2409.27,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0068_0069,47,3,2342.16,2437.72,2410.43,2411.19,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0077_0078,52,3,2342.16,2437.72,2419.3999999999996,2420.77,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0080_0082,64,3,2342.16,2437.72,2423.14,2424.18,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0092_0093,68,3,2342.16,2437.72,2434.95,2435.62,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002342_002437_A_0093_0095,73,3,2342.16,2437.72,2435.66,2437.68,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0029_0030,62,3,2581.28,2679.4,2610.67,2612.07,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0031_0032,62,3,2581.28,2679.4,2612.4700000000003,2613.8700000000003,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0037_0039,64,3,2581.28,2679.4,2618.9500000000003,2620.3900000000003,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0039_0040,52,3,2581.28,2679.4,2620.9500000000003,2621.59,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0052_0054,53,3,2581.28,2679.4,2634.03,2635.8300000000004,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0054_0055,55,3,2581.28,2679.4,2636.07,2637.19,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0060_0062,54,3,2581.28,2679.4,2641.63,2643.4700000000003,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0062_0063,48,3,2581.28,2679.4,2643.63,2644.7900000000004,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002581_002679_A_0070_0071,47,3,2581.28,2679.4,2652.11,2653.15,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002692_002712_A_0000_0001,94,4,2692.0,2712.44,2692.86,2693.85,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002692_002712_A_0010_0011,83,4,2692.0,2712.44,2702.14,2703.94,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002692_002712_A_0013_0014,95,4,2692.0,2712.44,2705.29,2706.64,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0003_0006,84,4,2890.04,2927.68,2893.4,2896.13,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0006_0007,79,4,2890.04,2927.68,2896.17,2898.0,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0009_0010,90,4,2890.04,2927.68,2899.04,2900.7,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0014_0015,94,4,2890.04,2927.68,2904.38,2905.92,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0018_0020,86,4,2890.04,2927.68,2908.5,2910.6,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0020_0022,85,4,2890.04,2927.68,2910.64,2913.0099999999998,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0025_0028,88,4,2890.04,2927.68,2915.69,2918.2599999999998,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0028_0029,95,4,2890.04,2927.68,2918.3,2919.04,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0033_0035,79,4,2890.04,2927.68,2923.3,2925.19,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002890_002927_A_0035_0037,98,4,2890.04,2927.68,2925.89,2927.64,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0005_0006,76,4,2932.04,2970.44,2937.09,2938.5099999999998,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0006_0007,95,4,2932.04,2970.44,2938.55,2939.17,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0010_0013,74,4,2932.04,2970.44,2943.02,2945.57,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0014_0016,89,4,2932.04,2970.44,2946.63,2948.14,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0019_0021,90,4,2932.04,2970.44,2951.93,2953.49,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0021_0023,94,4,2932.04,2970.44,2953.5299999999997,2955.15,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0028_0030,95,4,2932.04,2970.44,2960.14,2962.23,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0032_0035,76,4,2932.04,2970.44,2964.63,2967.2599999999998,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002932_002970_A_0036_0038,96,4,2932.04,2970.44,2968.32,2970.4,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0003_0005,84,4,2978.56,3011.84,2981.7599999999998,2984.1,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0008_0010,86,4,2978.56,3011.84,2987.14,2988.64,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0010_0010,95,4,2978.56,3011.84,2988.68,2989.38,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0012_0013,94,4,2978.56,3011.84,2990.77,2992.41,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0013_0015,95,4,2978.56,3011.84,2992.45,2993.71,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0017_0019,85,4,2978.56,3011.84,2996.21,2998.17,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0020_0022,91,4,2978.56,3011.84,2999.36,3000.85,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0024_0027,88,4,2978.56,3011.84,3003.43,3006.45,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0027_0030,87,4,2978.56,3011.84,3006.49,3009.0099999999998,s7pyZPf6fKU,1
s7pyZPf6fKU_E_002978_003011_A_0031_0033,96,4,2978.56,3011.84,3009.77,3011.7999999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0003_0004,76,4,3019.2,3054.28,3022.62,3024.1299999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0006_0007,94,4,3019.2,3054.28,3025.35,3026.66,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0010_0012,74,4,3019.2,3054.28,3029.2599999999998,3031.97,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0012_0014,76,4,3019.2,3054.28,3032.0099999999998,3033.5099999999998,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0014_0015,95,4,3019.2,3054.28,3033.56,3034.24,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0018_0020,76,4,3019.2,3054.28,3038.1499999999996,3039.6699999999996,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0020_0021,90,4,3019.2,3054.28,3039.71,3040.79,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0021_0023,94,4,3019.2,3054.28,3040.83,3042.2999999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0025_0027,76,4,3019.2,3054.28,3044.7799999999997,3046.29,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0027_0027,95,4,3019.2,3054.28,3046.33,3047.0899999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003019_003054_A_0030_0032,79,4,3019.2,3054.28,3049.6899999999996,3051.49,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0003_0005,74,4,3087.96,3128.96,3091.09,3093.87,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0005_0007,76,4,3087.96,3128.96,3093.91,3095.38,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0007_0008,95,4,3087.96,3128.96,3095.42,3096.13,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0022_0024,91,4,3087.96,3128.96,3110.58,3112.19,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0026_0028,76,4,3087.96,3128.96,3114.41,3116.42,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0029_0030,94,4,3087.96,3128.96,3117.51,3118.6,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0031_0033,95,4,3087.96,3128.96,3119.6,3120.98,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0035_0037,75,4,3087.96,3128.96,3123.34,3125.46,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003087_003128_A_0038_0040,97,4,3087.96,3128.96,3126.65,3128.92,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0003_0005,84,4,3239.96,3273.2,3243.35,3245.8,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0005_0007,79,4,3239.96,3273.2,3245.84,3247.03,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0007_0008,90,4,3239.96,3273.2,3247.07,3248.26,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0012_0013,94,4,3239.96,3273.2,3252.01,3253.55,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0016_0018,86,4,3239.96,3273.2,3256.13,3258.17,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0018_0020,85,4,3239.96,3273.2,3258.21,3260.3,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0022_0024,88,4,3239.96,3273.2,3262.66,3264.07,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0024_0024,95,4,3239.96,3273.2,3264.11,3264.87,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0028_0030,79,4,3239.96,3273.2,3268.7200000000003,3270.54,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003239_003273_A_0031_0033,98,4,3239.96,3273.2,3271.29,3273.16,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0005_0006,76,4,3451.24,3490.64,3456.56,3457.8599999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0006_0007,95,4,3451.24,3490.64,3457.8999999999996,3458.54,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0011_0014,74,4,3451.24,3490.64,3462.37,3465.27,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0014_0016,89,4,3451.24,3490.64,3466.18,3467.7099999999996,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0020_0021,90,4,3451.24,3490.64,3471.3799999999997,3472.9399999999996,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0021_0023,94,4,3451.24,3490.64,3472.9799999999996,3474.4599999999996,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0029_0030,95,4,3451.24,3490.64,3480.8799999999997,3482.2299999999996,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0033_0035,76,4,3451.24,3490.64,3484.52,3487.2299999999996,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003451_003490_A_0037_0039,96,4,3451.24,3490.64,3488.45,3490.6,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0003_0005,84,4,3616.6,3650.0,3619.79,3622.47,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0008_0010,86,4,3616.6,3650.0,3625.49,3627.58,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0011_0011,95,4,3616.6,3650.0,3627.62,3628.33,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0013_0014,94,4,3616.6,3650.0,3629.71,3631.3199999999997,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0014_0016,95,4,3616.6,3650.0,3631.37,3632.63,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0018_0020,85,4,3616.6,3650.0,3635.06,3637.23,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0021_0023,91,4,3616.6,3650.0,3638.2799999999997,3639.95,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0025_0028,88,4,3616.6,3650.0,3642.42,3644.6,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0028_0030,87,4,3616.6,3650.0,3644.65,3646.97,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003616_003650_A_0031_0033,96,4,3616.6,3650.0,3647.87,3650.16,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003953_004025_A_0008_0010,62,3,3953.28,4025.56,3962.27,3963.71,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003953_004025_A_0029_0030,61,3,3953.28,4025.56,3982.63,3983.7900000000004,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003953_004025_A_0056_0057,47,3,3953.28,4025.56,4009.4300000000003,4010.8700000000003,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003953_004025_A_0057_0058,55,3,3953.28,4025.56,4011.11,4011.9900000000002,s7pyZPf6fKU,1
s7pyZPf6fKU_E_003953_004025_A_0068_0069,67,3,3953.28,4025.56,4021.51,4022.55,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0019_0020,50,3,4581.76,4676.16,4601.27,4602.110000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0028_0030,64,3,4581.76,4676.16,4610.55,4612.030000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0031_0032,43,3,4581.76,4676.16,4613.55,4614.39,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0032_0033,44,3,4581.76,4676.16,4614.71,4615.39,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0039_0040,67,3,4581.76,4676.16,4621.75,4622.67,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0040_0042,59,3,4581.76,4676.16,4622.71,4623.87,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0047_0047,51,3,4581.76,4676.16,4629.110000000001,4629.75,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0056_0057,62,3,4581.76,4676.16,4637.83,4639.47,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0061_0062,55,3,4581.76,4676.16,4642.99,4644.110000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0073_0074,47,3,4581.76,4676.16,4655.030000000001,4656.030000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0074_0076,58,3,4581.76,4676.16,4656.67,4658.1900000000005,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0091_0092,68,3,4581.76,4676.16,4673.1900000000005,4673.87,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004581_004676_A_0092_0094,71,3,4581.76,4676.16,4673.91,4676.12,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0012_0013,63,3,4800.8,4901.16,4812.83,4814.67,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0020_0021,67,3,4800.8,4901.16,4821.1900000000005,4822.2300000000005,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0021_0022,59,3,4800.8,4901.16,4822.27,4823.39,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0031_0031,57,3,4800.8,4901.16,4831.91,4832.67,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0047_0048,47,3,4800.8,4901.16,4848.47,4849.31,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0049_0050,46,3,4800.8,4901.16,4850.43,4851.150000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0057_0058,63,3,4800.8,4901.16,4858.55,4859.2300000000005,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0067_0069,53,3,4800.8,4901.16,4868.27,4869.83,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0073_0074,50,3,4800.8,4901.16,4874.2300000000005,4875.2300000000005,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0080_0081,64,3,4800.8,4901.16,4881.39,4882.63,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0083_0084,43,3,4800.8,4901.16,4884.51,4885.150000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0096_0097,67,3,4800.8,4901.16,4897.31,4898.31,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0097_0098,66,3,4800.8,4901.16,4898.35,4899.03,s7pyZPf6fKU,1
s7pyZPf6fKU_E_004800_004901_A_0098_0100,71,3,4800.8,4901.16,4899.070000000001,4901.12,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0011_0013,56,3,5011.12,5098.52,5022.51,5024.47,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0019_0020,64,3,5011.12,5098.52,5030.59,5032.07,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0021_0022,41,3,5011.12,5098.52,5032.59,5033.55,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0022_0023,43,3,5011.12,5098.52,5033.67,5034.2699999999995,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0031_0033,61,3,5011.12,5098.52,5042.63,5044.349999999999,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0040_0041,50,3,5011.12,5098.52,5051.95,5052.87,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0049_0050,67,3,5011.12,5098.52,5060.51,5061.51,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0050_0051,59,3,5011.12,5098.52,5061.55,5062.75,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0058_0059,63,3,5011.12,5098.52,5070.07,5071.03,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0068_0069,47,3,5011.12,5098.52,5079.71,5080.75,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0070_0071,58,3,5011.12,5098.52,5081.47,5082.59,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0084_0085,68,3,5011.12,5098.52,5095.67,5096.349999999999,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005011_005098_A_0085_0087,71,3,5011.12,5098.52,5096.39,5098.48,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0012_0012,52,3,5201.04,5284.6,5213.24,5213.84,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0021_0022,66,3,5201.04,5284.6,5222.72,5223.5199999999995,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0022_0023,60,3,5201.04,5284.6,5223.56,5224.72,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0037_0038,62,3,5201.04,5284.6,5238.28,5239.64,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0039_0040,44,3,5201.04,5284.6,5240.4,5241.04,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0045_0046,47,3,5201.04,5284.6,5246.48,5247.32,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0046_0047,46,3,5201.04,5284.6,5247.36,5248.36,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0055_0056,63,3,5201.04,5284.6,5256.2,5257.4,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0056_0057,41,3,5201.04,5284.6,5257.48,5258.44,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0065_0066,53,3,5201.04,5284.6,5266.16,5267.5199999999995,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005201_005284_A_0081_0081,68,3,5201.04,5284.6,5282.04,5282.6,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0020_0020,43,3,5503.52,5595.36,5523.660000000001,5524.290000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0043_0044,67,3,5503.52,5595.36,5547.05,5548.05,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0044_0045,59,3,5503.52,5595.36,5548.1,5548.860000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0045_0046,59,3,5503.52,5595.36,5548.900000000001,5549.900000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0052_0053,63,3,5503.52,5595.36,5556.14,5557.370000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0053_0054,43,3,5503.52,5595.36,5557.46,5558.370000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0064_0065,47,3,5503.52,5595.36,5568.490000000001,5569.410000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0066_0067,46,3,5503.52,5595.36,5570.410000000001,5571.18,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0069_0070,60,3,5503.52,5595.36,5573.13,5574.38,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0077_0078,64,3,5503.52,5595.36,5581.13,5582.410000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0080_0080,52,3,5503.52,5595.36,5583.610000000001,5584.18,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0088_0089,67,3,5503.52,5595.36,5591.900000000001,5592.820000000001,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005503_005595_A_0089_0089,68,3,5503.52,5595.36,5592.85,5593.46,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0019_0019,6,2,5654.28,5754.6,5673.32,5674.12,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0019_0020,12,2,5654.28,5754.6,5674.24,5675.04,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0022_0023,11,2,5654.28,5754.6,5676.29,5677.29,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0029_0032,40,2,5654.28,5754.6,5683.469999999999,5686.3099999999995,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0038_0040,22,2,5654.28,5754.6,5692.53,5694.61,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0054_0055,30,2,5654.28,5754.6,5708.44,5709.679999999999,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0060_0061,6,2,5654.28,5754.6,5714.83,5715.67,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0069_0070,10,2,5654.28,5754.6,5723.5599999999995,5724.4,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0070_0071,6,2,5654.28,5754.6,5725.07,5725.87,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0074_0075,14,2,5654.28,5754.6,5728.679999999999,5729.599999999999,s7pyZPf6fKU,1
s7pyZPf6fKU_E_005654_005754_A_0087_0089,35,2,5654.28,5754.6,5741.929999999999,5743.65,s7pyZPf6fKU,1
sEgELazFtxQ_E_000458_000465_A_0000_0007,2,1,458.28,465.88,458.39,465.28999999999996,sEgELazFtxQ,3
sEgELazFtxQ_E_000556_000561_A_0000_0005,5,1,556.04,561.8,556.31,561.7199999999999,sEgELazFtxQ,3
sEgELazFtxQ_E_000645_000653_A_0000_0007,3,1,645.24,653.04,645.34,652.86,sEgELazFtxQ,3
sEgELazFtxQ_E_000688_000696_A_0000_0007,2,1,688.56,696.08,688.75,695.8,sEgELazFtxQ,3
sEgELazFtxQ_E_000785_000792_A_0000_0006,2,1,785.88,792.24,785.98,792.16,sEgELazFtxQ,3
sEgELazFtxQ_E_000803_000811_A_0000_0007,2,1,803.44,811.0,803.5,810.84,sEgELazFtxQ,3
sEgELazFtxQ_E_000862_000869_A_0000_0006,1,1,862.2,869.08,862.24,869.0200000000001,sEgELazFtxQ,3
sEgELazFtxQ_E_000890_000900_A_0000_0009,1,1,890.2,900.28,890.24,900.1600000000001,sEgELazFtxQ,3
sEgELazFtxQ_E_000973_000979_A_0000_0005,3,1,973.2,979.08,973.22,978.95,sEgELazFtxQ,3
sEgELazFtxQ_E_001193_001199_A_0000_0006,2,1,1193.04,1199.56,1193.08,1199.48,sEgELazFtxQ,3
sEgELazFtxQ_E_001415_001422_A_0000_0006,2,1,1415.96,1422.4,1416.0,1422.32,sEgELazFtxQ,3
sEgELazFtxQ_E_001623_001630_A_0000_0006,2,1,1623.92,1630.72,1624.0800000000002,1630.64,sEgELazFtxQ,3
sEgELazFtxQ_E_001734_001741_A_0000_0007,5,1,1734.12,1741.6,1734.1599999999999,1741.52,sEgELazFtxQ,3
